@relation MultiGaussian

@attribute x numeric
@attribute y numeric
@attribute class {0,1}

@data
33.411,7.4269,1
34.536,9.8291,1
32.262,6.7099,1
33.568,8.1857,1
34.962,7.0469,1
31.549,7.0886,1
33.804,7.455,1
32.115,6.963,1
33.415,7.8502,1
33.233,8.0457,1
32.749,7.5334,1
36.557,7.2596,1
32.689,7.6905,1
34.891,7.2228,1
35.867,7.5827,1
34.402,8.6043,1
34.192,8.1827,1
35.633,9.341,1
33.662,7.6276,1
32.896,9.5019,1
34.6,7.4131,1
34.034,7.704,1
33.9,8.0504,1
36.579,8.4806,1
35.305,7.3724,1
32.258,7.018,1
32.345,9.2785,1
34.993,8.8444,1
35.074,7.5752,1
32.777,7.9494,1
32.088,7.869,1
34.568,7.0464,1
32.663,8.2398,1
34.528,6.9195,1
33.472,9.1814,1
33.452,7.3041,1
36.306,7.8812,1
34.359,7.8037,1
34.349,8.3273,1
35.254,7.5156,1
35.025,7.083,1
32.247,8.8268,1
33.66,8.6746,1
32.066,5.2137,1
35.808,10.018,1
31.831,6.9002,1
32.399,7.6336,1
33.571,8.7355,1
34.633,8.1626,1
34.711,8.8301,1
32.868,8.2461,1
35.935,8.3273,1
36.045,7.6694,1
33.845,7.7604,1
32.625,7.6022,1
32.529,10.765,1
34.905,9.7126,1
33.218,7.0303,1
36.657,6.8156,1
34.386,8.6584,1
35.989,7.4862,1
33.633,7.2752,1
36.188,7.5321,1
36.032,7.4884,1
35.386,9.0574,1
34.556,7.2925,1
31.989,7.7408,1
35.356,7.2557,1
34.942,7.4812,1
34.017,8.1481,1
36.441,8.9723,1
31.902,8.4111,1
35.351,7.1386,1
32.273,7.6932,1
32.35,7.8636,1
34.264,7.3257,1
34.08,8.3789,1
34.143,9.026,1
34.543,8.0471,1
34.151,6.821,1
31.634,9.5021,1
33.504,8.4295,1
35.316,7.1301,1
34.423,9.0662,1
34.348,8.2444,1
33.576,6.3605,1
35.049,7.7918,1
30.688,9.5034,1
35.666,9.3295,1
31.538,8.962,1
37.372,9.1334,1
35.05,6.568,1
34.22,6.9622,1
33.586,8.8454,1
34.379,8.6325,1
35.272,8.2932,1
35.328,7.5435,1
34.011,9.7002,1
34.145,6.8953,1
35.132,8.7471,1
36.023,7.5478,1
32.266,9.1836,1
36.266,7.863,1
35.458,6.5291,1
36.109,9.4238,1
34.607,8.4006,1
33.172,9.1921,1
32.063,8.5673,1
37.181,8.1105,1
31.358,8.7508,1
35.828,8.8869,1
32.613,7.3488,1
33.13,8.7454,1
34.432,7.7697,1
33.769,9.1327,1
32.507,7.7521,1
33.515,5.6069,1
33.412,8.7053,1
34.731,6.607,1
33.93,8.171,1
33.272,7.452,1
34.237,9.0382,1
34.181,6.631,1
35.083,7.9738,1
30.859,7.4035,1
33.258,6.4054,1
31.91,7.99,1
35.909,7.4192,1
36.318,9.0596,1
31.256,7.7514,1
32.826,7.5472,1
35.684,8.0687,1
34.226,7.148,1
34.478,5.2374,1
33.471,8.9497,1
33.212,7.7162,1
34.276,8.5933,1
33.852,7.8441,1
33.634,9.2642,1
34.403,7.9714,1
31.834,8.4186,1
33.993,7.6946,1
33.428,5.9516,1
35.967,9.1451,1
35.128,8.0513,1
33.786,7.9784,1
31.895,8.0564,1
35.001,8.7431,1
35.888,8.3722,1
35.681,7.3579,1
32.236,8.509,1
33.48,7.816,1
34.785,8.9729,1
32.918,6.3622,1
32.731,8.2365,1
32.935,8.1563,1
34.36,7.5325,1
35.114,8.1542,1
34.163,9.6142,1
32.764,8.0438,1
34.473,8.7781,1
36.52,8.2907,1
33.068,9.6044,1
32.089,8.5467,1
34.768,8.329,1
32.632,8.2566,1
33.437,7.4363,1
34.582,6.7318,1
36.887,6.1103,1
33.629,8.1207,1
33.829,9.6135,1
34.378,10.153,1
34.923,7.0504,1
33.78,8.1929,1
33.658,6.7489,1
34.027,7.9343,1
33.688,7.9318,1
35.855,9.5402,1
34.657,7.8297,1
34.153,8.2085,1
33.695,8.4603,1
34.571,8.5201,1
33.946,7.2696,1
36.104,9.213,1
31.268,7.5543,1
33.612,8.7584,1
34.485,5.8697,1
31.354,8.7471,1
32.873,6.8722,1
34.708,8.1833,1
32.716,6.6677,1
33.12,8.3482,1
33.735,8.4683,1
36.146,8.3149,1
33.112,6.7063,1
34.7,8.4359,1
35.066,7.7783,1
34.866,9.1218,1
33.835,9.0477,1
34.691,7.4023,1
34.683,7.9562,1
31.364,8.373,1
33.647,8.3674,1
34.708,7.8221,1
31.779,8.5961,1
36.296,6.4953,1
32.671,9.6321,1
35.674,8.7291,1
34.03,6.9362,1
34.14,9.9028,1
34.828,7.686,1
34.041,8.6179,1
34.612,8.2065,1
32.7,7.8262,1
33.435,7.2545,1
35.39,8.7655,1
34.756,8.314,1
33.514,7.6397,1
35.812,7.6328,1
36.515,8.3991,1
33.869,6.1739,1
34.114,7.0412,1
34.565,8.0936,1
34.08,7.9991,1
36.475,9.6935,1
31.878,10.568,1
35.356,9.7093,1
35.342,9.3085,1
32.025,7.3331,1
34.211,6.9985,1
33.46,8.464,1
33.951,9.7126,1
34.5,7.7583,1
31.772,7.4469,1
33.905,9.6609,1
33.384,6.9885,1
34.735,9.3025,1
30.686,8.6032,1
33.41,9.0601,1
34.029,6.5335,1
36.052,8.1189,1
35.187,7.1524,1
33.564,9.7084,1
36.315,9.178,1
33.259,7.3842,1
34.398,9.0387,1
37.079,10.227,1
35.143,7.7999,1
32.585,7.8125,1
32.691,7.9085,1
33.899,7.3057,1
37.271,7.9124,1
34.19,9.996,1
33.637,7.464,1
32.109,8.1982,1
33.38,8.8791,1
32.953,8.0013,1
33.267,8.5834,1
33.612,8.0152,1
31.564,8.2916,1
34.864,7.0071,1
31.725,7.9446,1
36.356,8.2603,1
35.108,7.7107,1
34.836,7.7872,1
33.508,6.8054,1
35.635,7.6339,1
29.846,8.3371,1
33.014,6.9838,1
32.827,8.266,1
34.689,7.5875,1
35.155,6.2227,1
32.764,8.5128,1
33.712,8.0123,1
32.23,6.245,1
34.962,5.2176,1
33.368,6.0727,1
34.273,7.4206,1
33.006,7.6217,1
33.046,8.5701,1
32.106,6.5728,1
31.691,7.2555,1
33.251,7.7362,1
31.487,8.4599,1
33.81,9.6852,1
33.389,5.6344,1
32.253,9.9859,1
34.62,6.2157,1
32.942,8.0637,1
33.346,8.3322,1
35.783,7.7885,1
34.012,9.0123,1
31.425,6.677,1
32.502,8.2878,1
34.296,7.7172,1
34.806,7.0894,1
34.087,9.5199,1
35.108,7.7871,1
31.689,7.6557,1
34.333,9.4436,1
34.742,9.6153,1
37.717,9.3893,1
37.31,7.7594,1
33.273,8.313,1
32.854,8.7767,1
33.337,8.3115,1
29.663,8.2718,1
33.634,9.7003,1
34.897,6.2421,1
33.494,6.5795,1
35.166,7.5364,1
31.397,7.305,1
33.586,9.2708,1
33.25,7.9466,1
35.253,8.5477,1
34.593,8.1773,1
37.022,7.1927,1
33.93,8.5474,1
34.145,6.6668,1
32.663,7.3811,1
35.414,8.0865,1
33.816,7.6726,1
32.551,8.1178,1
33.504,8.2612,1
32.439,7.3142,1
35.611,6.9301,1
34.498,7.9017,1
35.551,7.6444,1
34.975,9.0836,1
33.06,6.4705,1
37.186,7.8493,1
31.291,10.366,1
35.577,7.1899,1
34.451,7.9535,1
35.393,8.4484,1
34.946,8.709,1
33.352,6.1143,1
32.11,6.3093,1
34.545,7.9129,1
33.188,8.8578,1
34.683,6.1252,1
31.826,7.1778,1
35.56,8.1753,1
33.304,8.0888,1
34.988,7.9123,1
36.723,7.0065,1
36.809,8.8619,1
33.104,7.8282,1
35.223,8.0569,1
30.772,9.4533,1
34.414,9.6769,1
31.899,7.6986,1
35.245,7.7091,1
32.329,7.6773,1
34.644,7.638,1
34.215,10.163,1
31.912,7.9055,1
31.839,9.4656,1
31.245,6.3324,1
32.659,8.9522,1
32.34,8.8459,1
34.812,6.5488,1
31.07,7.0429,1
31.753,7.4005,1
32.876,8.431,1
34.909,7.7588,1
36.01,7.6548,1
34.647,9.3802,1
33.458,7.3806,1
34.298,8.5049,1
32.428,8.3947,1
33.961,7.8522,1
33.333,7.1399,1
35.931,6.7787,1
33.589,8.6042,1
35.052,9.9391,1
34.342,9.3477,1
33.748,7.27,1
31.755,9.421,1
33.192,6.9152,1
33.5,10.403,1
33.811,8.1499,1
35.671,7.9782,1
35.742,8.7645,1
32.909,7.6894,1
35.102,7.6142,1
34.352,5.9758,1
31.475,7.5955,1
35.319,7.5873,1
36.595,7.3546,1
35.104,7.2084,1
32.879,7.266,1
33.76,8.5258,1
33.881,7.1711,1
32.909,7.9031,1
35.676,8.8682,1
33.102,10.457,1
35.132,8.2576,1
33.479,9.0934,1
31.582,6.7639,1
33.79,8.0703,1
31.673,8.5564,1
32.401,7.7023,1
34.464,8.8637,1
33.026,9.0626,1
33.9,8.1002,1
32.946,8.3254,1
31.242,9.055,1
32.315,8.575,1
35.735,8.8335,1
33.036,9.3923,1
36.22,7.4726,1
29.324,5.697,1
33.74,8.6255,1
34.66,7.8532,1
32.211,6.1937,1
31.767,8.446,1
33.984,9.4217,1
32.471,6.9141,1
35.13,8.4341,1
35.048,7.751,1
34.088,7.3118,1
32.087,7.2443,1
32.006,6.4394,1
33.64,8.7994,1
32.698,8.3852,1
33.735,9.0155,1
33.123,8.2018,1
35.431,7.1953,1
32.173,7.8885,1
35.131,7.9769,1
33.35,6.2326,1
32.923,7.1905,1
32.77,6.926,1
35.841,8.5326,1
35.795,8.316,1
33.311,9.3515,1
31.505,6.9143,1
34.955,6.6581,1
35.313,7.908,1
33.462,8.4491,1
34.802,7.1106,1
36.425,9.0105,1
33.373,8.0133,1
35.411,9.3646,1
34.114,8.7536,1
32.217,7.2042,1
32.185,6.4722,1
33.166,7.6812,1
32.794,6.7421,1
33.455,6.9566,1
34.721,6.981,1
35.177,9.765,1
31.319,7.1322,1
34.235,9.0584,1
33.389,8.5026,1
35.059,7.4134,1
33.395,9.8869,1
34.22,8.4824,1
32.727,6.9873,1
35.761,6.9744,1
38.157,8.8545,1
32.594,8.3069,1
35.236,7.951,1
33.855,7.9155,1
33.807,8.0606,1
33.693,8.8201,1
33.167,7.1329,1
35.549,7.7508,1
34.993,9.393,1
32.161,8.0757,1
34.826,9.0345,1
33.569,7.3779,1
34.977,8.9379,1
32.283,7.6218,1
35.047,9.2962,1
34.706,5.33,1
33.219,8.6004,1
31.072,8.6642,1
34.708,9.0812,1
33.45,7.2602,1
32.806,7.2649,1
33.509,9.5,1
34.797,6.8091,1
35.152,7.3705,1
36.16,8.647,1
35.294,7.7536,1
34.157,8.2126,1
35.658,8.6021,1
35.333,8.9928,1
32.279,8.2443,1
30.848,7.923,1
34.774,8.0192,1
34.007,8.6008,1
33.967,9.3906,1
33.733,7.51,1
33.203,8.0679,1
35.528,8.7811,1
35.295,8.8806,1
35.803,6.813,1
31.107,8.0308,1
35.695,7.4113,1
32.477,8.0066,1
32.307,7.5888,1
33.715,9.4463,1
32.499,7.4097,1
33.453,7.9062,1
34.476,8.1289,1
33.59,7.5131,1
35.273,7.4325,1
34.715,8.6524,1
33.902,7.1847,1
31.648,7.9232,1
35.548,7.3256,1
33.939,6.6965,1
34.012,7.9604,1
34.57,7.6167,1
33.326,7.9304,1
37.429,8.1513,1
34.635,8.731,1
34.205,7.1389,1
31.442,6.3427,1
35.715,8.233,1
37.635,7.1967,1
32.719,7.8944,1
35.278,6.8657,1
34.959,7.0373,1
33.702,7.1957,1
32.024,8.9594,1
34.765,8.655,1
34.375,7.5351,1
32.177,9.5361,1
31.621,7.0261,1
33.917,7.6975,1
34.381,8.6071,1
35.338,7.0549,1
37.331,9.1657,1
33.027,8.3109,1
32.754,9.0712,1
37.217,8.7951,1
32.825,7.7533,1
33.78,9.3009,1
33.688,8.27,1
32.366,8.6042,1
32.199,8.619,1
35.647,6.6737,1
32.437,8.6838,1
33.598,6.1457,1
34.412,7.2086,1
35.615,7.608,1
32.604,6.4979,1
33.821,7.9161,1
34.04,8.3132,1
37.351,7.8197,1
32.567,9.325,1
34.692,5.1264,1
32.708,8.3558,1
33.71,9.48,1
30.436,7.5908,1
34.62,7.9051,1
35.042,7.2393,1
34.079,9.1014,1
34.011,7.8678,1
33.119,8.849,1
31.851,8.1452,1
33.576,7.7994,1
37.899,7.9329,1
34.673,9.2031,1
31.689,8.9433,1
35.371,9.4853,1
33.731,8.561,1
31.755,7.1874,1
33.108,6.9705,1
32.165,8.6273,1
35.78,7.3071,1
33.496,7.5195,1
34.065,6.8648,1
35.953,7.2514,1
35.236,8.91,1
33.41,7.5067,1
32.232,7.2236,1
35.96,10.333,1
33.625,8.2652,1
32.802,8.8093,1
32.318,8.7377,1
34.086,6.4982,1
33.203,7.4252,1
33.428,9.6338,1
35.813,8.0619,1
32.654,7.9216,1
33.717,7.4379,1
34.079,7.2448,1
34.061,6.9672,1
35.429,7.3226,1
37.786,9.3877,1
34.94,8.3778,1
36.697,8.8082,1
32.968,9.0115,1
34.118,7.127,1
32.246,8.7942,1
33.608,8.0326,1
33.486,7.4282,1
33.251,7.617,1
35.15,8.716,1
33.077,8.6836,1
31.983,7.4249,1
32.968,8.6282,1
34.539,5.4077,1
31.393,5.8564,1
33.184,7.4563,1
36.071,9.2498,1
33.002,7.6453,1
35.606,7.5146,1
32.283,7.2191,1
36.8,9.9115,1
34.838,7.782,1
37.081,8.836,1
37.13,8.7405,1
34.875,8.3372,1
36.076,6.6315,1
34.735,6.4162,1
35.105,7.7146,1
32.887,8.3565,1
32.452,7.1661,1
32.839,7.2311,1
36.505,7.9936,1
33.991,9.1089,1
35.24,8.5185,1
36.699,8.6433,1
33.526,7.6966,1
33.638,7.479,1
33.498,6.5577,1
34.887,7.4184,1
32.054,7.7958,1
32.201,7.2223,1
33.477,8.5653,1
33.551,7.4015,1
33.378,7.4978,1
34.864,9.0269,1
34.113,7.3303,1
33.292,6.7217,1
33.854,8.8299,1
33.669,8.4131,1
33.231,8.1516,1
33.818,8.1357,1
36.2,8.7741,1
32.222,7.5193,1
36.189,9.6088,1
33.55,6.9963,1
34.302,6.3629,1
32.487,9.2842,1
37.546,8.793,1
32.534,8.9573,1
34.692,8.0305,1
33.115,7.7474,1
32.665,8.4829,1
35.831,7.5066,1
36.693,7.1916,1
32.942,9.4622,1
34.492,6.618,1
33.97,5.9993,1
35.942,8.719,1
33.531,7.7499,1
32.043,9.0455,1
32.226,7.7738,1
34.975,6.9407,1
32.726,5.5347,1
33.201,8.6446,1
33.676,9.2984,1
34.202,8.2776,1
35.648,7.4206,1
33.88,7.7508,1
33.164,8.0409,1
30.562,6.9565,1
33.872,7.1642,1
31.863,7.6916,1
36.42,8.2591,1
34.348,7.1367,1
33.442,8.5265,1
35.809,8.1955,1
35.344,9.3242,1
32.302,7.5535,1
36.211,8.7675,1
33.684,9.0403,1
35.085,7.9463,1
31.947,6.2814,1
32.38,7.6379,1
34.158,8.3683,1
35.185,6.2019,1
33.147,9.2077,1
33.119,7.0027,1
36.067,7.8622,1
35.865,8.7292,1
34.675,8.9465,1
31.015,7.276,1
33.381,7.8001,1
32.377,8.9878,1
32.533,7.8431,1
33.56,8.6591,1
35.563,7.7132,1
34.478,8.0229,1
32.164,8.5535,1
35.926,8.0154,1
35.854,8.5306,1
35.105,5.716,1
33.559,8.6083,1
36.275,9.2846,1
33.011,8.4519,1
36.128,7.6409,1
35.288,8.5997,1
35.84,6.9118,1
31.617,8.9619,1
32.969,9.1289,1
34.448,8.799,1
33.488,6.2724,1
33.777,8.3339,1
35.588,7.6418,1
31.626,10.467,1
33.284,8.3271,1
31.91,8.66,1
32.991,8.995,1
33.41,8.4445,1
34.739,7.6014,1
34.608,10.861,1
35.09,8.1812,1
35.251,8.3229,1
32.979,8.2735,1
34.468,9.4591,1
34.612,8.4778,1
32.168,8.4624,1
36.694,7.7297,1
31.362,10.094,1
33.269,7.1883,1
36.452,7.0388,1
31.394,7.6766,1
33.979,6.8492,1
32.425,7.5117,1
33.518,7.4512,1
33.929,9.4303,1
31.957,6.7362,1
33.02,7.2475,1
34.482,6.7506,1
35.784,7.1624,1
34.268,8.7297,1
34.806,9.0223,1
32.535,7.8832,1
31.11,7.4983,1
33.157,8.5127,1
34.594,8.4508,1
34.792,7.6559,1
33.254,9.7575,1
35.99,9.2452,1
35.653,7.4777,1
33.2,8.9746,1
32.934,7.2091,1
36.79,7.8471,1
34.591,7.3049,1
31.767,8.2739,1
35.518,5.3653,1
34.166,8.2008,1
34.999,7.9468,1
36.325,8.0408,1
35.533,9.0215,1
34.813,8.9506,1
35.105,8.0252,1
35.158,8.2118,1
34.154,8.0757,1
32.66,8.4272,1
32.016,11.267,1
35.326,8.859,1
35.106,8.9892,1
33.372,7.3054,1
32.322,9.0948,1
31.946,7.215,1
34.229,7.9753,1
34.201,6.742,1
35.115,7.5874,1
35.117,9.1874,1
33.916,6.5234,1
33.462,6.8558,1
32.881,6.9547,1
32.918,7.5895,1
33.214,8.6855,1
33.077,8.7912,1
34.23,7.0408,1
35.474,8.6678,1
33.924,9.8581,1
34.21,9.8088,1
33.236,7.7999,1
34.502,8.831,1
32.695,9.868,1
33.966,8.5823,1
32.134,9.5536,1
31.797,6.308,1
33.339,7.5272,1
33.014,8.0795,1
33.427,10.155,1
35.313,7.6505,1
32.806,8.1421,1
36.244,7.0249,1
35.587,8.0773,1
36.696,8.981,1
32.884,7.2378,1
34.069,9.0044,1
34.672,7.7378,1
34.201,6.688,1
34.617,7.6859,1
37.395,8.621,1
33.29,7.7579,1
34.843,7.8636,1
34.169,7.1708,1
34.917,6.943,1
34.322,8.5655,1
31.726,5.9561,1
33.075,6.1106,1
32.962,6.8605,1
33.649,8.3717,1
32.266,8.7964,1
36.842,7.0331,1
32.479,6.9223,1
31.879,7.4916,1
34.032,7.4529,1
34.591,7.0979,1
36.038,10.25,1
35.646,6.9993,1
33.819,6.7322,1
34.074,6.2655,1
32.74,6.2456,1
33.051,7.4834,1
35.216,9.0471,1
34.141,5.778,1
34.601,8.7251,1
31.695,8.6643,1
34.607,8.0969,1
33.392,7.3038,1
32.995,7.6423,1
33.2,7.1163,1
35.362,8.973,1
32.228,7.8046,1
34.787,8.4427,1
33.737,5.4505,1
33.928,8.7058,1
34.743,8.8627,1
32.885,7.7716,1
34.803,7.0984,1
36.612,8.2877,1
33.309,8.1604,1
36.171,8.0316,1
32.677,7.8341,1
37.253,6.9074,1
34.852,7.4227,1
30.939,7.8597,1
35.202,8.4481,1
33.982,6.8622,1
37.646,7.5775,1
33.006,8.029,1
36.741,8.9799,1
29.157,11.979,1
28.047,12.008,1
27.825,13.404,1
29.129,12.035,1
29.453,11.503,1
28.579,10.601,1
28.497,13.071,1
28.446,10.607,1
27.7,11.892,1
28.104,13.602,1
28.071,11.074,1
29.189,14.866,1
28.197,13.14,1
29.796,10.343,1
28.875,13.692,1
28.493,11.649,1
28.362,12.128,1
28.138,11.445,1
30.457,11.58,1
28.421,11.949,1
27.848,11.397,1
28.024,10.863,1
28.74,11.475,1
27.975,13.705,1
29.177,10.576,1
28.805,12.435,1
28.509,12.358,1
28.51,10.355,1
29.141,10.883,1
29.941,11.462,1
29.786,11.357,1
29.27,12.394,1
28.262,12.123,1
27.602,11.93,1
28.306,10.666,1
28.381,13.901,1
30.86,11.269,1
28.015,13.27,1
27.432,13.67,1
27.5,11.45,1
28.53,12.399,1
29.141,12.643,1
29.619,11.415,1
28.247,13.164,1
28.702,12.366,1
29.079,11.615,1
27.528,12.581,1
28.085,10.135,1
27.408,11.649,1
29.342,11.847,1
27.859,10.599,1
29.907,9.3388,1
29.271,11.439,1
27.849,12.444,1
28.286,11.669,1
29.473,13.834,1
29.155,12.018,1
30.62,11.781,1
30.166,12.927,1
30.056,13.072,1
27.405,11.13,1
28.82,12.195,1
29.759,12.999,1
28.271,12.296,1
28.515,11.236,1
28.397,12.556,1
26.433,12.549,1
29.111,12.891,1
27.827,12.297,1
29.606,11.729,1
28.849,13.29,1
31.215,11.456,1
27.556,11.52,1
28.51,13.131,1
28.13,10.82,1
27.645,11.001,1
30.463,12.442,1
29.413,12.716,1
28.837,9.097,1
29.614,11.95,1
28.208,13.034,1
29.068,9.9354,1
27.783,10.794,1
30.412,11.404,1
28.961,12.488,1
29.306,11.509,1
28.954,12.985,1
29.233,12.216,1
29.914,13.299,1
31.391,13.17,1
30.363,11.29,1
28.957,11.365,1
28.993,14.286,1
29.951,12.168,1
29.235,10.478,1
29.359,12.047,1
29.268,12.574,1
29.202,11.512,1
29.584,10.678,1
28.551,14.216,1
30.43,12.499,1
30.521,10.927,1
29.139,11.993,1
28.707,12.239,1
30.633,11.84,1
29.384,12.929,1
30.74,13.445,1
27.538,14.07,1
28.785,12.242,1
30.493,11.934,1
29.821,12.059,1
29.416,12.573,1
27.675,12.32,1
29.829,11.37,1
29.21,11.047,1
29.215,11.017,1
29.57,11.036,1
29.345,11.909,1
29.18,10.829,1
29.513,12.062,1
28.875,13.367,1
29.931,12.154,1
31.092,12.504,1
30.449,11.746,1
29.296,10.134,1
29.941,12.489,1
30.517,11.874,1
30.143,11.914,1
28.807,13.195,1
30.668,11.201,1
30.587,13.814,1
30.431,15.038,1
28.75,11.625,1
29.813,12.197,1
28.767,12.376,1
27.534,12.529,1
30.901,12.44,1
29.835,11.353,1
29.232,12.618,1
29.243,12.329,1
28.081,10.969,1
30.178,11.997,1
28.752,11.221,1
30.456,11.016,1
29.133,12.34,1
29.181,11.675,1
27.573,11.855,1
30.457,11.947,1
27.633,11.427,1
29.047,12.585,1
29.004,13.718,1
28.898,11.75,1
30.322,11.167,1
28.852,11.776,1
27.861,12.202,1
29.394,13.538,1
28.693,12.071,1
31.154,11.74,1
28.177,10.157,1
28.561,12.574,1
30.381,10.096,1
29.654,10.645,1
29.816,11.089,1
28.994,11.769,1
29.495,10.315,1
28.919,12.477,1
28.196,12.378,1
29.981,12.759,1
31.926,10.735,1
29.527,12.972,1
27.536,11.424,1
29.342,12.761,1
27.992,11.423,1
28.719,11.032,1
28.223,10.908,1
30.064,11.632,1
30.272,12.176,1
28.278,10.841,1
28.57,12.675,1
26.268,11.379,1
28.721,11.798,1
28.145,12.123,1
27.034,12.21,1
29.445,11.721,1
30.242,12.393,1
27.865,12.965,1
28.363,13.09,1
26.813,10.821,1
28.251,12.086,1
30.402,13.288,1
28.89,10.45,1
30.452,11.781,1
27.769,11.948,1
29.257,12.494,1
29.319,12.349,1
29.328,11.782,1
30.205,11.74,1
27.107,12.453,1
31.471,11.715,1
30.271,10.489,1
28.901,12.408,1
28.909,12.598,1
30.166,11.901,1
30.063,13.046,1
28.769,10.134,1
28.602,12.915,1
26.468,11.286,1
29.607,11.282,1
28.397,10.726,1
28.475,12.425,1
30.947,11.028,1
28.619,13.448,1
29.728,13.073,1
28.774,11.093,1
27.732,10.957,1
28.328,12.235,1
29.425,12.186,1
28.569,12.768,1
28.839,13.188,1
30.325,11.003,1
27.259,12.227,1
30.415,12.629,1
28.396,12.691,1
29.513,12.557,1
29.085,12.898,1
30.245,10.523,1
29.76,10.444,1
30.005,9.0153,1
29.795,11.505,1
29.076,12.312,1
29.004,11.19,1
27.89,11.944,1
28.856,12.951,1
28.177,11.852,1
28.075,13.424,1
29.13,10.914,1
26.727,11.51,1
29.795,11.433,1
29.247,11.92,1
30.649,12.211,1
29.672,11.708,1
29.979,11.667,1
29.266,11.721,1
27.321,10.232,1
29.053,10.513,1
30.922,10.89,1
30.925,11.665,1
30.667,11.808,1
27.434,13.296,1
27.288,11.001,1
29.239,12.485,1
27.225,12.63,1
27.742,12.737,1
29.967,13.5,1
29.971,10.878,1
26.477,13.126,1
30.229,9.6661,1
29.871,11.276,1
29.759,10.808,1
28.05,11.632,1
28.654,12.139,1
30.156,12.851,1
28.032,12.679,1
30.657,10.601,1
27.89,12.578,1
29.158,11.075,1
29.337,11.229,1
29.89,13.16,1
28.523,11.18,1
28.518,11.985,1
30.547,13.484,1
28.282,9.4269,1
30.278,10.842,1
28.119,13.369,1
30.153,12.461,1
29.327,12.784,1
29.732,9.966,1
29.364,12.045,1
28.455,12.236,1
29.092,9.7714,1
30.292,11.643,1
29.202,12.297,1
29.708,12.028,1
28.353,11.588,1
29.539,12.83,1
28.981,12.852,1
28.571,10.729,1
29.018,13.011,1
28.126,10.998,1
29.087,12.66,1
27.41,11.159,1
27.772,11.617,1
30.088,11.532,1
28.574,11.307,1
29.434,12.151,1
29.066,12.867,1
28.819,10.881,1
28.51,11.546,1
27.333,10.558,1
29.692,11.801,1
28.481,14.203,1
27.76,12.91,1
25.881,10.949,1
29.519,11.719,1
29.608,11.91,1
27.393,12.45,1
29.231,11.003,1
29.012,13.408,1
28.482,13.089,1
31.31,11.333,1
28.654,10.986,1
31.227,10.137,1
31.82,12.706,1
30.926,11.395,1
28.306,12.322,1
29.403,12.597,1
27.143,14.099,1
27.68,12.671,1
29.098,13.512,1
27.847,12.385,1
30.83,11.608,1
28.189,12.268,1
30.177,10.37,1
31.062,13.07,1
28.578,13.219,1
29.952,11.334,1
28.827,12.66,1
29.33,11.861,1
29.899,12.572,1
28.186,11.422,1
29.055,10.568,1
26.31,12.081,1
29.629,11.95,1
27.281,14.306,1
29.223,10.87,1
27.967,11.367,1
28.759,11.742,1
29.552,11.515,1
28.312,12.956,1
30.683,12.015,1
28.584,11.859,1
29.457,13.53,1
28.914,11.663,1
29.601,12.022,1
28.965,13.54,1
29.733,13.431,1
29.845,12.253,1
29.883,11.489,1
29.108,11.002,1
30.467,12.229,1
28.407,11.783,1
27.011,10.171,1
29.21,12.322,1
28.883,12.105,1
30.574,12.048,1
29.868,13.388,1
31.118,12.941,1
30.562,11.66,1
28.193,10.545,1
29.09,12.057,1
29.274,12.377,1
28.789,13.047,1
28.07,10.262,1
28.368,11.618,1
29.499,11.222,1
29.304,13.455,1
28.492,11.431,1
28.557,12.149,1
26.805,9.7047,1
29.275,12.872,1
29.492,12.863,1
29.836,13.648,1
28.281,12.252,1
28.628,11.582,1
29.503,11.931,1
30.136,10.536,1
29.29,12.826,1
26.532,11.913,1
29.038,12.706,1
28.633,10.331,1
28.014,12.853,1
28.933,10.136,1
28.195,11.975,1
26.938,11.693,1
29.991,12.273,1
29.084,10.085,1
30.744,13.322,1
29.135,11.056,1
27.573,11.617,1
29.112,11.827,1
28.176,10.922,1
28.404,10.665,1
29.398,13.667,1
29.042,11.163,1
27.88,10.561,1
28.506,8.8807,1
28.019,12.295,1
30.666,11.683,1
28.404,11.645,1
26.785,10.761,1
29.819,13.14,1
28.813,12.114,1
29.221,11.207,1
28.434,11.203,1
29.709,10.092,1
30.249,12.061,1
29.284,10.428,1
28.997,12.852,1
29.855,12.363,1
29.736,12.667,1
30.173,13.557,1
29.319,10.515,1
29.519,12.941,1
30.327,10.996,1
28.823,11.651,1
28.741,12.714,1
27.823,10.834,1
30.14,14.823,1
29.686,11.044,1
29.223,12.045,1
26.874,11.438,1
27.992,10.695,1
29.886,10.783,1
29.387,10.723,1
30.379,12.115,1
29.365,11.314,1
29.971,11.067,1
28.108,10.934,1
28.528,11.574,1
28.289,13.23,1
30.256,10.13,1
28.368,12.995,1
27.346,13.455,1
29.888,13.742,1
28.422,12.492,1
29.583,11.48,1
28.578,11.226,1
29.496,10.948,1
30.585,11.753,1
27.481,11.836,1
28.484,12.635,1
29.203,11.203,1
29.156,11.788,1
30.057,13.5,1
29.875,12.494,1
29.733,13.512,1
28.705,11.447,1
29.306,12.27,1
27.984,11.617,1
30.052,11.991,1
28.362,12.103,1
28.277,9.9921,1
30.425,10.492,1
30.807,13.407,1
27.167,12.302,1
28.246,11.406,1
29.472,9.7537,1
28.47,11.209,1
30.08,12.313,1
29.949,13.495,1
29.332,9.7686,1
28.817,12.24,1
28.342,13.569,1
